country,experiment_type,experiment_type_full,R2_Average,MAE_Average,RMSE_Average,training_samples,finetune_samples,log_Scope1,log_Scope2,log_Scope3_upstream,log_Scope3_downLA,log_Scope3_prod,log_Scope_total
AUT,C,Transfer_Learning,0.9124532341957092,0.6581377238035202,0.896954122805013,85023,200,0.9520206451416016,0.8673248887062073,0.9339112043380737,0.8484013080596924,0.9221917390823364,0.950869619846344
AUT,C_dev,Transfer_Learning_Developed,0.8909713129202524,0.7465146233638128,1.026442411273595,58896,200,0.9396347403526306,0.8498844504356384,0.9342567920684814,0.7988813519477844,0.8775336742401123,0.9456368684768677
AUT,Transfer_Learning_FTT,Transfer_Learning_FTT,0.7831908563772837,1.0606252898772557,1.5165883142636571,85023,200,0.8842127919197083,0.821771502494812,0.8967885971069336,0.5829170942306519,0.6058146357536316,0.9076405167579651
AUT,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.710594117641449,1.2253766804933548,1.7357546641960402,58896,200,0.8811423778533936,0.7923656702041626,0.9116908311843872,0.2547222375869751,0.5102947950363159,0.9133487939834595
AUT,D_full,Transfer_Learning_FTT_Full,0.8449121018250784,0.870425264040629,1.2625666589015252,85023,200,0.9195421934127808,0.861828088760376,0.9516944289207458,0.6251155138015747,0.7688509225845337,0.942441463470459
AUT,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.826885441939036,0.9075067092974981,1.3210747654402661,58896,200,0.9249245524406433,0.8263944387435913,0.9139139652252197,0.6037988066673279,0.767774224281311,0.924506664276123
THA,C,Transfer_Learning,0.8464504877726237,0.8097170839707056,1.1346021970087783,84068,1155,0.8708979487419128,0.7980642318725586,0.9323030114173889,0.674094557762146,0.8968315720558167,0.9065116047859192
THA,C_dev,Transfer_Learning_Developed,0.8556094368298849,0.7869011710087458,1.0961808953288306,59096,1155,0.8767642974853516,0.7942149043083191,0.9317129850387573,0.7164909839630127,0.9101170897483826,0.9043563604354858
THA,Transfer_Learning_FTT,Transfer_Learning_FTT,0.747759203116099,1.0507305065790813,1.486773666488874,84068,1155,0.8148754835128784,0.6979537010192871,0.9053207039833069,0.46040451526641846,0.7273790836334229,0.8806217312812805
THA,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.7272083957990011,1.1468427081902821,1.5572611145157842,59096,1155,0.7809452414512634,0.6599811315536499,0.8661198616027832,0.507961630821228,0.7075881958007812,0.8406543135643005
THA,D_full,Transfer_Learning_FTT_Full,0.808542380730311,0.9018259942531586,1.3062303502248904,84068,1155,0.8462214469909668,0.7853480577468872,0.912936270236969,0.6202186942100525,0.7865339517593384,0.8999958634376526
THA,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.7813054621219635,0.9864112436771393,1.3957290005348257,59096,1155,0.8139416575431824,0.7429352402687073,0.8872236013412476,0.6003401279449463,0.770344078540802,0.8730480670928955
IDN,C,Transfer_Learning,0.8226760526498159,0.9185218165318171,1.3002983018118215,84281,942,0.8537638783454895,0.7429627180099487,0.9482148885726929,0.6089364290237427,0.873494565486908,0.9086838364601135
IDN,C_dev,Transfer_Learning_Developed,0.8362807631492615,0.8728241622447968,1.260120212391841,59096,942,0.8634512424468994,0.7654187083244324,0.9509512782096863,0.6474722623825073,0.8630831241607666,0.9273079633712769
IDN,Transfer_Learning_FTT,Transfer_Learning_FTT,0.6118597288926443,1.4645871222019196,1.9422594598097087,84281,942,0.6492641568183899,0.5081769227981567,0.8170444369316101,0.17959356307983398,0.7321577072143555,0.7849215865135193
IDN,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.573056032260259,1.540832946697871,2.0322882152604387,59096,942,0.6733081340789795,0.4324212670326233,0.8241958022117615,0.06742554903030396,0.6765891313552856,0.7643963098526001
IDN,D_full,Transfer_Learning_FTT_Full,0.7228511075178782,1.1559543013572693,1.6517720510268774,84281,942,0.7748868465423584,0.5836315751075745,0.8957560062408447,0.4644733667373657,0.7591169476509094,0.8592419028282166
IDN,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.6688115497430166,1.2830322484175365,1.8237562554012154,59096,942,0.7192542552947998,0.5561188459396362,0.8838790655136108,0.3485289216041565,0.6592290997505188,0.8458591103553772
PER,C,Transfer_Learning,0.6936741570631663,1.1528538813193638,1.468241170708423,85136,87,0.8548158407211304,0.8147901892662048,0.8351325392723083,-0.036498308181762695,0.7861615419387817,0.9076431393623352
PER,C_dev,Transfer_Learning_Developed,0.71284618973732,1.061645155151685,1.3765788666820225,59096,87,0.8741973638534546,0.8451319336891174,0.851582407951355,-0.04815983772277832,0.8461120128631592,0.9082132577896118
PER,Transfer_Learning_FTT,Transfer_Learning_FTT,0.6362249751885732,1.2052657107512157,1.5823468140275103,85136,87,0.819797158241272,0.7453920841217041,0.8777189254760742,-0.27402400970458984,0.777041494846344,0.8714241981506348
PER,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.6085179348786672,1.170358990629514,1.6279610770477302,59096,87,0.8630154132843018,0.6907426118850708,0.8419749736785889,-0.3836749792098999,0.7622421979904175,0.8768073916435242
PER,D_full,Transfer_Learning_FTT_Full,0.66636523604393,1.0417116085688274,1.4718607510340949,85136,87,0.8707195520401001,0.8232566118240356,0.7709406614303589,-0.17457997798919678,0.8285549283027649,0.8792996406555176
PER,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.6071858108043671,1.169502740104993,1.5762451232248686,59096,87,0.7768603563308716,0.7761362791061401,0.7944120168685913,-0.4426523447036743,0.8347052931785583,0.9036532640457153
POL,C,Transfer_Learning,0.8484786152839661,0.9311991234620413,1.3330260882316345,84871,352,0.874366283416748,0.8794134855270386,0.9525099992752075,0.7173447608947754,0.719711422920227,0.9475257396697998
POL,C_dev,Transfer_Learning_Developed,0.8424827754497528,0.9516312678654989,1.3499497043615747,58744,352,0.8750439286231995,0.8761621713638306,0.9446531534194946,0.6712738275527954,0.7406924962997437,0.9470710754394531
POL,Transfer_Learning_FTT,Transfer_Learning_FTT,0.725854774316152,1.2610784272352855,1.785628513989263,84871,352,0.8100267648696899,0.6716609597206116,0.9199796319007874,0.5386539101600647,0.5358555316925049,0.8789518475532532
POL,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.675403873125712,1.3162475228309631,1.929546556864089,58744,352,0.8219503164291382,0.7366790771484375,0.9152555465698242,0.3773965835571289,0.29735010862350464,0.903791606426239
POL,D_full,Transfer_Learning_FTT_Full,0.7335227032502493,1.260216365257899,1.7585113131690393,84871,352,0.8313043713569641,0.7732186317443848,0.9234482049942017,0.4784669876098633,0.5053956508636475,0.8893023729324341
POL,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.7054546773433685,1.2519348462422688,1.8131213117688025,58744,352,0.8121414184570312,0.7015851736068726,0.9217057228088379,0.31511443853378296,0.5845351219177246,0.8976461887359619
KEN,C,Transfer_Learning,0.8684471944967905,0.5716876635948817,0.7653001513023326,85171,52,0.9559488892555237,0.8992166519165039,0.915216863155365,0.5664011240005493,0.925876796245575,0.9480228424072266
KEN,C_dev,Transfer_Learning_Developed,0.8172157605489095,0.603731835881869,0.8374387544250733,59096,52,0.9437601566314697,0.7938298583030701,0.8749395608901978,0.3881199359893799,0.9580044746398926,0.944640576839447
KEN,Transfer_Learning_FTT,Transfer_Learning_FTT,0.6363468666871389,0.9082979261875153,1.1925819709312109,85171,52,0.7815735936164856,0.5516891479492188,0.7797622680664062,0.014622151851654053,0.95918869972229,0.7312453389167786
KEN,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.6789529919624329,0.818474734822909,1.1221940701060358,59096,52,0.9464794397354126,0.6537729501724243,0.908107578754425,-0.2253633737564087,0.8328147530555725,0.9579066038131714
KEN,D_full,Transfer_Learning_FTT_Full,0.7089133461316427,0.7751762668291727,1.0319403010584194,85171,52,0.8992230892181396,0.6200402975082397,0.901894748210907,-0.0664132833480835,0.9402472376823425,0.9584879875183105
KEN,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.5834953685601553,0.956612209479014,1.1992874331764585,59096,52,0.9001532196998596,0.7376487255096436,0.636338472366333,-0.600020170211792,0.9419817328453064,0.8848702311515808
CAN,C,Transfer_Learning,0.8504515389601389,0.9919645041227341,1.3970839239232609,83108,2115,0.8746427893638611,0.8604235649108887,0.9412853121757507,0.7577943205833435,0.7236401438713074,0.9449231028556824
CAN,C_dev,Transfer_Learning_Developed,0.8433939119180044,1.008343016107877,1.4216066909038074,56981,2115,0.865623950958252,0.8308500051498413,0.939998209476471,0.7520520687103271,0.7340055704116821,0.9378336668014526
CAN,Transfer_Learning_FTT,Transfer_Learning_FTT,0.7453925410906473,1.2821955581506093,1.8136441838049526,83108,2115,0.8137915134429932,0.7335065007209778,0.9006654620170593,0.572535514831543,0.5551210641860962,0.8967351913452148
CAN,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.7242524226506551,1.3288648227850597,1.8720094950814927,56981,2115,0.7867202758789062,0.7106912136077881,0.9048559665679932,0.4778958559036255,0.5798375606536865,0.8855136632919312
CAN,D_full,Transfer_Learning_FTT_Full,0.7649480998516083,1.20115061601003,1.7381610981631024,83108,2115,0.8312685489654541,0.7860773801803589,0.9068311452865601,0.5517218112945557,0.620015025138855,0.893774688243866
CAN,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.7542290389537811,1.2090989351272583,1.7814901948173485,56981,2115,0.820554256439209,0.7309058904647827,0.9042605757713318,0.607428252696991,0.5717291831970215,0.8904960751533508
GBR,C,Transfer_Learning,0.8130653500556946,1.0644011249144871,1.5733737002687318,82897,2326,0.8250535130500793,0.8095515966415405,0.9289736151695251,0.6867262721061707,0.7079899311065674,0.9200971722602844
GBR,C_dev,Transfer_Learning_Developed,0.8156298200289408,1.0848365326722462,1.566991525662444,56770,2326,0.8258604407310486,0.8274824023246765,0.928149938583374,0.687995433807373,0.7015300393104553,0.9227606654167175
GBR,Transfer_Learning_FTT,Transfer_Learning_FTT,0.6863710681597391,1.4522662858168285,2.0332454330901184,82897,2326,0.7634389996528625,0.7315912246704102,0.8987764716148376,0.34909766912460327,0.48025059700012207,0.8950714468955994
GBR,Transfer_Learning_FTT_Developed,Transfer_Learning_FTT_Developed,0.6771568655967712,1.4986174801985424,2.0660139985092694,56770,2326,0.736566424369812,0.7245438098907471,0.8825199604034424,0.3586372137069702,0.4840419292449951,0.8766318559646606
GBR,D_full,Transfer_Learning_FTT_Full,0.749015599489212,1.2042211890220642,1.824365451147826,82897,2326,0.7946745753288269,0.7926357984542847,0.910876452922821,0.5003684759140015,0.5798256993293762,0.9157125949859619
GBR,D_full_dev,Transfer_Learning_FTT_Full_Developed,0.6983647147814432,1.3459014296531677,2.0050611557342948,56770,2326,0.7869206666946411,0.7501447796821594,0.8856799602508545,0.412073016166687,0.45852869749069214,0.8968411684036255
SWE,C,Transfer_Learning,0.8217016359170278,0.9248738835255305,1.3963635081631873,83868,1355,0.7680065035820007,0.8179645538330078,0.9271842837333679,0.71019446849823,0.7806262373924255,0.9262337684631348
SWE,C_dev,Transfer_Learning_Developed,0.8102796673774719,0.9899371465047201,1.4348486617294582,57741,1355,0.7612140774726868,0.8111373782157898,0.9234362244606018,0.6599100828170776,0.7795655727386475,0.9264146685600281
